"customer_id","customer_name","age","product_id","product_name","category","order_id","ship_mode","sales"
"SO-20335","Sean O'Donnell",65,"OFF-PA-10001593","Xerox 1947","Office Supplies","CA-2017-166926","Standard Class","41.86"
"SO-20335","Sean O'Donnell",65,"FUR-BO-10002598","Hon Metal Bookcases  Putty","Furniture","CA-2017-166926","Standard Class","141.96"
"MF-18250","Monica Federle",34,"FUR-FU-10000320","OIC Stacking Trays","Furniture","CA-2015-128013","Standard Class","10.02"
"MF-18250","Monica Federle",34,"OFF-PA-10001815","Xerox 1885","Office Supplies","CA-2015-128013","Standard Class","144.12"
"JG-15160","James Galang",37,"OFF-PA-10003971","Xerox 1965","Office Supplies","CA-2016-123176","Second Class","17.94"
"JG-15160","James Galang",37,"OFF-AR-10004685","Binney & Smith Crayola Metallic Colored Pencils  8-Color Set","Office Supplies","CA-2016-123176","Second Class","13.89"
"JM-16195","Justin MacKendrick",18,"OFF-PA-10001609","Tops Wirebound Message Log Books","Office Supplies","US-2016-117541","Standard Class","16.45"
"JM-16195","Justin MacKendrick",18,"FUR-FU-10000550","Stacking Trays by OIC","Furniture","US-2016-117541","Standard Class","19.92"
"PK-19075","Pete Kriz",46,"TEC-AC-10004209","Memorex Froggy Flash Drive 4 GB","Technology","CA-2016-166282","Standard Class","35.168"
"PK-19075","Pete Kriz",46,"OFF-PA-10003022","Xerox 1992","Office Supplies","CA-2016-166282","Standard Class","123.088"
"TT-21460","Tonja Turnell",22,"FUR-TA-10001039","KI Adjustable-Height Table","Furniture","CA-2017-141439","Standard Class","257.94"
"TT-21460","Tonja Turnell",22,"TEC-PH-10002624","Samsung Galaxy S4 Mini","Technology","CA-2017-141439","Standard Class","1879.96"
"TT-21460","Tonja Turnell",22,"FUR-FU-10001473","DAX Wood Document Frame","Furniture","CA-2017-141439","Standard Class","27.46"
"TT-21460","Tonja Turnell",22,"TEC-PH-10001819","Innergie mMini Combo Duo USB Travel Charging Kit","Technology","CA-2017-141439","Standard Class","89.98"
"TT-21460","Tonja Turnell",22,"FUR-CH-10004287","SAFCO Arco Folding Chair","Furniture","CA-2017-141439","Standard Class","828.6"
"SS-20875","Sung Shariari",18,"OFF-BI-10004728","Wilson Jones Turn Tabs Binder Tool for Ring Binders","Office Supplies","CA-2015-163965","Standard Class","7.23"
"SS-20875","Sung Shariari",18,"OFF-ST-10000918","Crate-A-Files","Office Supplies","CA-2015-163965","Standard Class","17.44"
"SS-20875","Sung Shariari",18,"OFF-BI-10004593","Ibico Laser Imprintable Binding System Covers","Office Supplies","CA-2015-163965","Standard Class","62.88"
"SS-20875","Sung Shariari",18,"FUR-BO-10001337","OSullivan Living Dimensions 2-Shelf Bookcases","Furniture","CA-2015-163965","Standard Class","290.352"
"TG-21640","Trudy Glocke",41,"TEC-AC-10002473","Maxell 4.7GB DVD-R","Technology","CA-2017-128783","Same Day","113.52"
"TG-21640","Trudy Glocke",41,"FUR-FU-10003623","DataProducts Ampli Magnifier Task Lamp  Black ","Furniture","CA-2017-128783","Same Day","135.3"
"HP-14815","Harold Pawlan",20,"FUR-FU-10002045","Executive Impressions 14","Furniture","CA-2014-122217","Standard Class","111.15"
"MH-17290","Marc Harrigan",39,"TEC-PH-10002555","Nortel Meridian M5316 Digital phone","Technology","US-2017-141558","Standard Class","776.85"
"MH-17290","Marc Harrigan",39,"OFF-BI-10002794","Avery Trapezoid Ring Binder  3 Capacity  Black  1040 sheets","Office Supplies","US-2017-141558","Standard Class","12.294"
"MH-17290","Marc Harrigan",39,"FUR-TA-10004086","KI Adjustable-Height Table","Furniture","US-2017-141558","Standard Class","154.764"
"MH-17290","Marc Harrigan",39,"OFF-ST-10004946","Desktop 3-Pocket Hot File","Office Supplies","US-2017-141558","Standard Class","43.28"
"CB-12415","Christy Brittain",47,"OFF-PA-10000241","IBM Multi-Purpose Copy Paper  8 1/2 x 11  Case","Office Supplies","CA-2016-139941","Standard Class","92.94"
"CB-12415","Christy Brittain",47,"OFF-AP-10004036","Bionaire 99.97% HEPA Air Cleaner","Office Supplies","CA-2016-139941","Standard Class","52.56"
"VD-21670","Valerie Dominguez",69,"TEC-PH-10001578","Polycom SoundStation2 EX Conference phone","Technology","CA-2015-166583","Standard Class","971.88"
"SR-20425","Sharelle Roach",25,"FUR-CH-10002647","Situations Contoured Folding Chairs  4/Set","Furniture","CA-2017-100412","Standard Class","141.96"
"AG-10330","Alex Grayson",51,"FUR-TA-10003008","Lesro Round Back Collection Coffee Table  End Table","Furniture","CA-2017-142909","Second Class","182.55"
"BP-11095","Bart Pistole",30,"OFF-PA-10004071","Eaton Premium Continuous-Feed Paper  25% Cotton  Letter Size  White  1000 Shts/Box","Office Supplies","CA-2014-137911","Standard Class","88.768"
"JW-16075","Julia West",25,"OFF-AP-10004980","3M Replacement Filter for Office Air Cleaner for 20 x 33 Room","Office Supplies","CA-2015-106208","Standard Class","53.088"
"LH-16900","Lena Hernandez",66,"FUR-FU-10000747","Tenex B1-RE Series Chair Mats for Low Pile Carpets","Furniture","US-2015-136749","Second Class","275.88"
"LH-16900","Lena Hernandez",66,"OFF-BI-10004492","Tuf-Vin Binders","Office Supplies","US-2015-136749","Second Class","157.9"
"KT-16480","Kean Thornton",51,"OFF-LA-10004055","Color-Coded Legal Exhibit Labels","Office Supplies","CA-2017-126718","Standard Class","4.91"
"CC-12220","Chris Cortes",18,"OFF-ST-10002485","Rogers Deluxe File Chest","Office Supplies","CA-2016-131380","Second Class","87.92"
"CC-12220","Chris Cortes",18,"OFF-PA-10001243","Xerox 1983","Office Supplies","CA-2016-131380","Second Class","5.98"
"BF-11170","Ben Ferrer",19,"TEC-PH-10004447","Toshiba IPT2010-SD IP Telephone","Technology","CA-2015-145835","Second Class","222.384"
"BF-11170","Ben Ferrer",19,"OFF-FA-10002280","Advantus Plastic Paper Clips","Office Supplies","CA-2015-145835","Second Class","16"
"MS-17770","Maxwell Schwartz",47,"OFF-PA-10004734","Southworth Structures Collection","Office Supplies","CA-2014-138709","Standard Class","21.84"
"MS-17770","Maxwell Schwartz",47,"OFF-BI-10000145","Zipper Ring Binder Pockets","Office Supplies","CA-2014-138709","Standard Class","15.6"
"AH-10030","Aaron Hawkins",60,"OFF-EN-10004773","Staple envelope","Office Supplies","CA-2014-122070","Second Class","247.84"
"AH-10030","Aaron Hawkins",60,"OFF-BI-10004970","ACCOHIDE 3-Ring Binder  Blue  1","Office Supplies","CA-2014-122070","Second Class","9.912"
"CK-12595","Clytie Kelty",60,"OFF-ST-10000604","Home/Office Personal File Carts","Office Supplies","CA-2016-158610","First Class","69.52"
"NP-18325","Naresj Patel",70,"OFF-AR-10003190","Newell 32","Office Supplies","CA-2014-117464","Second Class","11.52"
"NP-18325","Naresj Patel",70,"FUR-CH-10000155","Global Comet Stacking Armless Chair","Furniture","CA-2014-117464","Second Class","717.72"
"NP-18325","Naresj Patel",70,"OFF-ST-10003058","Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays","Office Supplies","CA-2014-117464","Second Class","236.5"
"NP-18325","Naresj Patel",70,"FUR-TA-10004767","Safco Drafting Table","Furniture","CA-2014-117464","Second Class","170.352"
"GM-14440","Gary McGarr",19,"FUR-CH-10002372","Office Star - Ergonomically Designed Knee Chair","Furniture","US-2017-168613","Standard Class","145.764"
"SG-20605","Speros Goranitis",69,"TEC-AC-10000158","Sony 64GB Class 10 Micro SDHC R40 Memory Card","Technology","CA-2017-125381","Second Class","107.97"
"HK-14890","Heather Kirkland",27,"TEC-AC-10000158","Sony 64GB Class 10 Micro SDHC R40 Memory Card","Technology","US-2017-141677","Standard Class","143.96"
"HK-14890","Heather Kirkland",27,"TEC-CO-10002313","Canon PC1080F Personal Copier","Technology","US-2017-141677","Standard Class","2399.96"
"HK-14890","Heather Kirkland",27,"OFF-PA-10002581","Xerox 1951","Office Supplies","US-2017-141677","Standard Class","74.352"
"HK-14890","Heather Kirkland",27,"OFF-AP-10001205","Belkin 5 Outlet SurgeMaster Power Centers","Office Supplies","US-2017-141677","Standard Class","87.168"
"HK-14890","Heather Kirkland",27,"OFF-ST-10000344","Neat Ideas Personal Hanging Folder Files  Black","Office Supplies","US-2017-141677","Standard Class","32.232"
"MY-18295","Muhammed Yedwab",25,"OFF-BI-10002897","Black Avery Memo-Size 3-Ring Binder  5 1/2 x 8 1/2","Office Supplies","CA-2017-133067","Standard Class","2.202"
"MY-18295","Muhammed Yedwab",25,"OFF-BI-10003694","Avery 3 1/2 Diskette Storage Pages  10/Pack","Office Supplies","CA-2017-133067","Standard Class","9.396"
"RC-19960","Ryan Crowe",34,"TEC-PH-10001644","BlueLounge Milo Smartphone Stand  White/Metallic","Technology","US-2016-144351","Standard Class","89.97"
"JO-15145","Jack O'Briant",68,"OFF-AR-10002399","Dixon Prang Watercolor Pencils  10-Color Set with Brush","Office Supplies","CA-2014-106054","First Class","12.78"
"MW-18220","Mitch Webber",69,"TEC-AC-10003063","Micro Innovations USB RF Wireless Keyboard with Mouse","Technology","CA-2016-138667","Second Class","40"
"NZ-18565","Nick Zandusky",23,"OFF-BI-10002071","Fellowes Black Plastic Comb Bindings","Office Supplies","CA-2017-150609","Standard Class","23.24"
"JM-15250","Janet Martin",62,"FUR-CH-10004218","Global Fabric Managers Chair  Dark Gray","Furniture","CA-2017-128853","First Class","908.82"
"ED-13885","Emily Ducich",28,"OFF-SU-10000432","Acco Side-Punched Conventional Columnar Pads","Office Supplies","CA-2017-133102","Standard Class","5.552"
"ED-13885","Emily Ducich",28,"OFF-AR-10003183","Avery Fluorescent Highlighter Four-Color Set","Office Supplies","CA-2017-133102","Standard Class","8.016"
"ED-13885","Emily Ducich",28,"FUR-CH-10002017","SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair","Furniture","CA-2017-133102","Standard Class","74.592"
"ED-13885","Emily Ducich",28,"FUR-FU-10003247","36X48 HARDFLOOR CHAIRMAT","Furniture","CA-2017-133102","Standard Class","16.784"
"ED-13885","Emily Ducich",28,"OFF-AP-10001563","Belkin Premiere Surge Master II 8-outlet surge protector","Office Supplies","CA-2017-133102","Standard Class","38.864"
"DW-13480","Dianna Wilson",25,"TEC-PH-10004908","Panasonic KX TS3282W Corded phone","Technology","CA-2016-164399","First Class","203.976"
"DW-13480","Dianna Wilson",25,"FUR-TA-10003392","Global Adaptabilities Conference Tables","Furniture","CA-2016-164399","First Class","674.352"
"JK-15205","Jamie Kunitz",48,"OFF-BI-10004140","Avery Non-Stick Binders","Office Supplies","CA-2016-116918","Second Class","5.388"
"JK-15205","Jamie Kunitz",48,"OFF-AR-10003631","Staples in misc. colors","Office Supplies","CA-2016-116918","Second Class","30.976"
"JS-15880","John Stevenson",60,"OFF-ST-10003716","Tennsco Double-Tier Lockers","Office Supplies","CA-2016-110492","First Class","1350.12"
"JS-15880","John Stevenson",60,"OFF-BI-10003274","Avery Durable Slant Ring Binders  No Labels","Office Supplies","CA-2016-110492","First Class","15.92"
"PO-19180","Philisse Overcash",46,"FUR-FU-10004848","Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock","Furniture","CA-2016-147683","Standard Class","19.54"
"MH-17290","Marc Harrigan",39,"OFF-AR-10003504","Newell 347","Office Supplies","CA-2014-116785","Standard Class","21.4"
"MH-17290","Marc Harrigan",39,"OFF-LA-10000305","Avery 495","Office Supplies","CA-2014-116785","Standard Class","12.6"
"PO-19180","Philisse Overcash",46,"OFF-AR-10001427","Newell 330","Office Supplies","US-2015-156797","Standard Class","11.96"
"PO-19180","Philisse Overcash",46,"TEC-PH-10004614","AT&T 841000 Phone","Technology","US-2015-156797","Standard Class","138"
"HF-14995","Herbert Flentye",19,"TEC-PH-10001944","Wi-Ex zBoost YX540 Cellular Phone Signal Booster","Technology","CA-2016-104276","Standard Class","116.76"
"HF-14995","Herbert Flentye",19,"FUR-TA-10001039","KI Adjustable-Height Table","Furniture","CA-2016-104276","Standard Class","331.023"
"VB-21745","Victoria Brennan",27,"FUR-FU-10003806","Tenex Chairmat w/ Average Lip  45 x 53","Furniture","CA-2016-120369","Same Day","756.8"
"MG-17890","Michael Granlund",31,"FUR-FU-10002111","Master Caster Door Stop  Large Brown","Furniture","CA-2014-118276","Standard Class","8.736"
"BO-11425","Bobby Odegard",63,"OFF-AR-10000817","Manco Dry-Lighter Erasable Highlighter","Office Supplies","CA-2015-136658","Standard Class","6.08"
"CM-12115","Chad McGuire",50,"FUR-FU-10001424","Dax Clear Box Frame","Furniture","CA-2017-137414","Standard Class","17.46"
"CM-12115","Chad McGuire",50,"TEC-MA-10002930","Ricoh - Ink Collector Unit for GX3000 Series Printers","Technology","CA-2017-137414","Standard Class","369.16"
"LC-16930","Linda Cazamias",31,"OFF-AR-10003759","Crayola Anti Dust Chalk  12/Pack","Office Supplies","CA-2016-143476","First Class","2.912"
"LC-16930","Linda Cazamias",31,"OFF-PA-10001837","Xerox 1976","Office Supplies","CA-2016-143476","First Class","20.736"
"LC-16930","Linda Cazamias",31,"OFF-PA-10001667","Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)","Office Supplies","CA-2016-143476","First Class","9.568"
"EH-13765","Edward Hooks",44,"OFF-PA-10000246","Riverleaf Stik-Withit Designer Note Cubes","Office Supplies","US-2016-119046","Standard Class","30.18"
"EH-13765","Edward Hooks",44,"OFF-BI-10001078","Acco PRESSTEX Data Binder with Storage Hooks  Dark Blue  14 7/8 X 11","Office Supplies","US-2016-119046","Standard Class","51.648"
"EH-13765","Edward Hooks",44,"OFF-BI-10000138","Acco Translucent Poly Ring Binders","Office Supplies","US-2016-119046","Standard Class","11.232"
"MC-17275","Marc Crier",24,"OFF-LA-10002034","Avery 478","Office Supplies","CA-2017-154949","Standard Class","14.73"
"HW-14935","Helen Wasserman",55,"OFF-AR-10000127","Newell 321","Office Supplies","CA-2015-103072","Second Class","16.4"
"HW-14935","Helen Wasserman",55,"OFF-PA-10003172","Xerox 1996","Office Supplies","CA-2015-103072","Second Class","25.92"
"LC-16870","Lena Cacioppo",63,"OFF-AR-10001246","Newell 317","Office Supplies","CA-2015-150770","First Class","8.82"
"LC-16870","Lena Cacioppo",63,"OFF-BI-10002026","Avery Arch Ring Binders","Office Supplies","CA-2015-150770","First Class","62.496"
"LC-16870","Lena Cacioppo",63,"TEC-AC-10000844","Logitech Gaming G510s - Keyboard","Technology","CA-2015-150770","First Class","339.96"
"LC-16870","Lena Cacioppo",63,"OFF-BI-10001575","GBC Linen Binding Covers","Office Supplies","CA-2015-150770","First Class","49.568"
"BP-11290","Beth Paige",26,"OFF-BI-10004632","Ibico Hi-Tech Manual Binding System","Office Supplies","CA-2017-154760","Standard Class","274.491"
"TG-21310","Toby Gnade",68,"TEC-PH-10000193","Jensen SMPS-640 - speaker phone","Technology","US-2017-104437","Standard Class","137.94"
"MC-18100","Mick Crebagga",65,"TEC-AC-10003441","Kingston Digital DataTraveler 32GB USB 2.0","Technology","CA-2017-113075","Standard Class","40.68"
"RB-19360","Raymond Buch",70,"TEC-PH-10004093","Panasonic Kx-TS550","Technology","CA-2016-109953","Standard Class","110.376"
"RB-19360","Raymond Buch",70,"OFF-AP-10002998","Holmes 99% HEPA Air Purifier","Office Supplies","CA-2016-109953","Standard Class","151.62"
"RB-19360","Raymond Buch",70,"FUR-FU-10000073","Deflect-O Glasstique Clear Desk Accessories","Furniture","CA-2016-109953","Standard Class","30.8"
"ES-14080","Erin Smith",20,"OFF-PA-10001125","Xerox 1988","Office Supplies","CA-2017-127397","Standard Class","123.92"
"ES-14080","Erin Smith",20,"TEC-AC-10003033","Plantronics CS510 - Over-the-Head monaural Wireless Headset System","Technology","CA-2017-127397","Standard Class","1319.8"
"RD-19720","Roger Demir",30,"OFF-BI-10002498","Clear Mylar Reinforcing Strips","Office Supplies","CA-2014-157546","First Class","89.712"
"RD-19720","Roger Demir",30,"OFF-PA-10004569","Wirebound Message Books  Two 4 1/4 x 5 Forms per Page","Office Supplies","CA-2014-157546","First Class","22.83"
"SC-20380","Shahid Collister",68,"OFF-BI-10002353","GBC VeloBind Cover Sets","Office Supplies","CA-2017-153843","First Class","30.88"
"SC-20380","Shahid Collister",68,"OFF-AP-10001564","Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup","Office Supplies","CA-2017-153843","First Class","465.16"
"SC-20380","Shahid Collister",68,"OFF-PA-10003673","Strathmore Photo Mount Cards","Office Supplies","CA-2017-153843","First Class","27.12"
"GB-14575","Giulietta Baptist",50,"FUR-FU-10003347","Coloredge Poster Frame","Furniture","CA-2016-137337","Standard Class","113.6"
"GB-14575","Giulietta Baptist",50,"OFF-PA-10001934","Xerox 1993","Office Supplies","CA-2016-137337","Standard Class","12.96"
"GB-14575","Giulietta Baptist",50,"OFF-BI-10000632","Satellite Sectional Post Binders","Office Supplies","CA-2016-137337","Standard Class","69.456"
"FP-14320","Frank Preis",20,"OFF-AR-10003190","Newell 32","Office Supplies","CA-2014-138737","First Class","8.64"
"EA-14035","Erin Ashbrook",61,"TEC-MA-10000904","Brother MFC-9340CDW LED All-In-One Printer  Copier Scanner","Technology","CA-2016-164924","Same Day","341.991"
"SC-20305","Sean Christensen",30,"FUR-FU-10000771","Eldon 200 Class Desk Accessories  Smoke","Furniture","CA-2016-101651","Standard Class","43.96"
"SC-20305","Sean Christensen",30,"OFF-EN-10001990","Staple envelope","Office Supplies","CA-2016-101651","Standard Class","39.76"
"JF-15355","Jay Fein",70,"FUR-FU-10002445","DAX Two-Tone Rosewood/Black Document Frame  Desktop  5 x 7","Furniture","CA-2017-136651","Second Class","66.36"
"JF-15355","Jay Fein",70,"OFF-BI-10003638","GBC Durable Plastic Covers","Office Supplies","CA-2017-136651","Second Class","92.88"
"JF-15355","Jay Fein",70,"FUR-FU-10004864","Howard Miller 14-1/2 Diameter Chrome Round Wall Clock","Furniture","CA-2017-136651","Second Class","24.14"
"TP-21415","Tom Prescott",52,"FUR-CH-10002024","HON 5400 Series Task Chairs for Big and Tall","Furniture","CA-2017-118892","Second Class","4416.174"
"RL-19615","Rob Lucas",53,"OFF-AR-10002445","SANFORD Major Accent Highlighters","Office Supplies","US-2017-151127","First Class","49.56"
"SB-20170","Sarah Bern",62,"OFF-ST-10001370","Sensible Storage WireTech Storage Systems","Office Supplies","CA-2017-145807","Standard Class","354.9"
"JS-15595","Jill Stevenson",65,"OFF-LA-10000305","Avery 495","Office Supplies","US-2014-127978","Standard Class","15.12"
"JS-15595","Jill Stevenson",65,"FUR-BO-10001972","OSullivan 4-Shelf Bookcase in Odessa Pine","Furniture","US-2014-127978","Standard Class","302.45"
"JS-15595","Jill Stevenson",65,"OFF-ST-10002486","Eldon Shelf Savers Cubes and Bins","Office Supplies","US-2014-127978","Standard Class","44.672"
"BP-11155","Becky Pak",46,"TEC-AC-10001874","Logitech Wireless Anywhere Mouse MX for PC and Mac","Technology","CA-2015-158491","Second Class","119.98"
"BP-11155","Becky Pak",46,"TEC-AC-10003870","Logitech Z-906 Speaker sys - home theater - 5.1-CH","Technology","CA-2015-158491","Second Class","989.97"
"EM-13825","Elizabeth Moffitt",63,"OFF-LA-10002473","Avery 484","Office Supplies","CA-2016-116764","Standard Class","9.216"
"SC-20695","Steve Chapman",46,"OFF-PA-10003790","Xerox 1991","Office Supplies","CA-2016-152457","Standard Class","68.52"
"EM-14140","Eugene Moren",49,"OFF-AP-10002684","Acco 7-Outlet Masterpiece Power Center  Wihtout Fax/Phone Line Protection","Office Supplies","CA-2016-152730","Standard Class","364.74"
"EM-14140","Eugene Moren",49,"FUR-FU-10001037","DAX Charcoal/Nickel-Tone Document Frame  5 x 7","Furniture","CA-2016-152730","Standard Class","47.4"
"EM-14140","Eugene Moren",49,"OFF-ST-10000876","Eldon Simplefile Box Office","Office Supplies","CA-2016-152730","Standard Class","49.76"
"EM-14140","Eugene Moren",49,"OFF-AR-10003732","Newell 333","Office Supplies","CA-2016-152730","Standard Class","5.56"
"EM-14140","Eugene Moren",49,"OFF-PA-10000994","Xerox 1915","Office Supplies","CA-2016-152730","Standard Class","629.1"
"EM-14140","Eugene Moren",49,"OFF-AR-10000940","Newell 343","Office Supplies","CA-2016-152730","Standard Class","14.7"
"EM-14140","Eugene Moren",49,"OFF-PA-10004888","Xerox 217","Office Supplies","CA-2016-152730","Standard Class","45.36"
"EM-14140","Eugene Moren",49,"TEC-PH-10000441","VTech DS6151","Technology","CA-2016-152730","Standard Class","125.99"
"GZ-14545","George Zrebassa",56,"OFF-AR-10001231","Sanford EarthWrite Recycled Pencils  Medium Soft  #2","Office Supplies","CA-2017-137001","Second Class","14.7"
"ML-17395","Marina Lichtenstein",44,"TEC-PH-10003988","LF Elite 3D Dazzle Designer Hard Case Cover  Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite","Technology","CA-2017-156363","Standard Class","32.7"
"ML-17395","Marina Lichtenstein",44,"OFF-EN-10003068","#6 3/4 Gummed Flap White Envelopes","Office Supplies","CA-2017-156363","Standard Class","31.68"
"PG-18895","Paul Gonzalez",64,"OFF-AR-10004260","Boston 1799 Powerhouse Electric Pencil Sharpener","Office Supplies","CA-2017-122056","Standard Class","181.86"
"DK-12835","Damala Kotsonis",57,"FUR-CH-10001973","Office Star Flex Back Scooter Chair with White Frame","Furniture","US-2014-143721","Second Class","155.372"
"SJ-20215","Sarah Jordon",50,"OFF-BI-10002824","Recycled Easel Ring Binders","Office Supplies","CA-2017-122987","Same Day","13.428"
"SJ-20215","Sarah Jordon",50,"OFF-ST-10004950","Acco Perma 3000 Stacking Storage Drawers","Office Supplies","CA-2017-122987","Same Day","67.136"
"AG-10675","Anna Gayman",69,"OFF-PA-10004039","Xerox 1882","Office Supplies","CA-2016-133368","Standard Class","89.568"
"AG-10675","Anna Gayman",69,"FUR-FU-10003374","Electrix Fluorescent Magnifier Lamps & Weighted Base","Furniture","CA-2016-133368","Standard Class","315.776"
"KD-16495","Keith Dawkins",68,"FUR-BO-10001918","Sauder Forest Hills Library with Doors  Woodland Oak Finish","Furniture","CA-2016-123337","Standard Class","273.666"
"KD-16495","Keith Dawkins",68,"OFF-AP-10002287","Eureka Sanitaire  Multi-Pro Heavy-Duty Upright  Disposable Bags","Office Supplies","CA-2016-123337","Standard Class","17.48"
"EB-13975","Erica Bern",53,"OFF-SU-10004498","Martin-Yale Premier Letter Opener","Office Supplies","US-2016-150357","Standard Class","20.608"
"EB-13975","Erica Bern",53,"OFF-BI-10002557","Presstex Flexible Ring Binders","Office Supplies","US-2016-150357","Standard Class","4.095"
"AW-10930","Arthur Wiediger",58,"TEC-PH-10004908","Panasonic KX TS3282W Corded phone","Technology","CA-2015-144519","Standard Class","339.96"
"AW-10930","Arthur Wiediger",58,"FUR-FU-10000794","Eldon Stackable Tray  Side-Load  Legal  Smoke","Furniture","CA-2015-144519","Standard Class","63.98"
"JK-16120","Julie Kriz",67,"TEC-AC-10004171","Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset","Technology","CA-2014-120670","Standard Class","799.92"
"TC-21535","Tracy Collins",57,"TEC-PH-10002070","Griffin GC36547 PowerJolt SE Lightning Charger","Technology","CA-2016-157217","First Class","35.984"
"TC-21535","Tracy Collins",57,"TEC-AC-10003095","Logitech G35 7.1-Channel Surround Sound Headset","Technology","CA-2016-157217","First Class","389.97"
"TH-21235","Tiffany House",28,"TEC-AC-10003832","Logitech P710e Mobile Speakerphone","Technology","CA-2016-108224","Same Day","185.528"
"PW-19240","Pierre Wener",70,"OFF-BI-10003527","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","Office Supplies","CA-2015-162782","Standard Class","2541.98"
"GH-14410","Gary Hansen",42,"TEC-MA-10001148","Swingline SM12-08 MicroCut Jam Free Shredder","Technology","CA-2017-159282","Standard Class","599.985"
"JK-15730","Joe Kamberova",69,"OFF-BI-10002432","Wilson Jones Standard D-Ring Binders","Office Supplies","CA-2017-155936","Standard Class","3.036"
"LC-17140","Logan Currie",22,"OFF-AR-10001374","BIC Brite Liner Highlighters  Chisel Tip","Office Supplies","CA-2017-169439","Standard Class","25.92"
"LC-17140","Logan Currie",22,"FUR-FU-10000723","Deflect-o EconoMat Studded  No Bevel Mat for Low Pile Carpeting","Furniture","CA-2017-169439","Standard Class","66.112"
"BK-11260","Berenike Kampe",37,"TEC-AC-10003614","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  10/Pack","Technology","CA-2017-151183","Standard Class","46.36"
"BS-11365","Bill Shonely",34,"TEC-AC-10004877","Imation 30456 USB Flash Drive 8GB","Technology","CA-2016-149965","Standard Class","6.9"
"BS-11365","Bill Shonely",34,"FUR-FU-10004270","Eldon Image Series Desk Accessories  Burgundy","Furniture","CA-2016-149965","Standard Class","57.69"
"AG-10525","Andy Gerbode",69,"TEC-MA-10002210","Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop","Technology","CA-2014-158281","Standard Class","559.71"
"SC-20725","Steven Cartwright",28,"OFF-ST-10000675","File Shuttle II and Handi-File  Black","Office Supplies","CA-2016-153661","First Class","305.01"
"SC-20725","Steven Cartwright",28,"OFF-BI-10004781","GBC Wire Binding Strips","Office Supplies","CA-2016-153661","First Class","50.784"
"SC-20725","Steven Cartwright",28,"OFF-LA-10004689","Avery 512","Office Supplies","CA-2016-153661","First Class","26.01"
"LR-16915","Lena Radford",35,"TEC-MA-10001856","Okidata C610n Printer","Technology","CA-2017-109183","Standard Class","649"
"CB-12415","Christy Brittain",47,"FUR-FU-10000719","DAX Cubicle Frames  8-1/2 x 11","Furniture","CA-2016-113656","Standard Class","59.99"
"RD-19900","Ruben Dartt",26,"FUR-FU-10003849","DAX Metal Frame  Desktop  Stepped-Edge","Furniture","CA-2015-148964","Standard Class","20.24"
"NC-18340","Nat Carroll",45,"OFF-AR-10001725","Boston Home & Office Model 2000 Electric Pencil Sharpeners","Office Supplies","CA-2014-111899","First Class","37.84"
"NC-18340","Nat Carroll",45,"OFF-FA-10000840","OIC Thumb-Tacks","Office Supplies","CA-2014-111899","First Class","5.472"
"NB-18655","Nona Balk",42,"OFF-ST-10000943","Eldon ProFile File N Store Portable File Tub Letter/Legal Size Black","Office Supplies","CA-2015-101126","Second Class","77.24"
"JK-15730","Joe Kamberova",69,"FUR-TA-10002533","BPI Conference Tables","Furniture","CA-2014-163468","First Class","292.1"
"JK-15730","Joe Kamberova",69,"FUR-FU-10001546","Dana Swing-Arm Lamps","Furniture","CA-2014-163468","First Class","8.544"
"JK-15730","Joe Kamberova",69,"FUR-BO-10003546","Hon 4-Shelf Metal Bookcases","Furniture","CA-2014-163468","First Class","424.116"
"JK-15730","Joe Kamberova",69,"OFF-BI-10004728","Wilson Jones Turn Tabs Binder Tool for Ring Binders","Office Supplies","CA-2014-163468","First Class","2.892"
"JK-15730","Joe Kamberova",69,"OFF-ST-10000025","Fellowes Stor/Drawer Steel Plus Storage Drawers","Office Supplies","CA-2014-163468","First Class","381.72"
"DO-13645","Doug O'Connell",20,"FUR-CH-10003817","Global Value Steno Chair  Gray","Furniture","US-2017-117450","Standard Class","97.184"
"DO-13645","Doug O'Connell",20,"OFF-PA-10000289","Xerox 213","Office Supplies","US-2017-117450","Standard Class","10.368"
"MG-18145","Mike Gockenbach",51,"FUR-TA-10001889","Bush Advantage Collection Racetrack Conference Table","Furniture","CA-2014-137274","Standard Class","890.841"
"LH-17155","Logan Haushalter",43,"TEC-AC-10002305","KeyTronic E03601U1 - Keyboard - Beige","Technology","CA-2016-144092","Second Class","72"
"LH-17155","Logan Haushalter",43,"FUR-CH-10004875","Harbour Creations 67200 Series Stacking Chairs","Furniture","CA-2016-144092","Second Class","113.888"
"LH-17155","Logan Haushalter",43,"OFF-EN-10001434","Strathmore #10 Envelopes  Ultimate White","Office Supplies","CA-2016-144092","Second Class","158.13"
